JobID,Description,Time,TotalDMsSent,TotalEMsSent,TotalSMSsSent,TotalCALLsSent,TimeSinceLastEmail,TimeSinceLastDM,TimeSinceLastCall,TimeSinceLastSMS,Age_segment,Segment,Reward,Nr_of_Sales,Nr_of_Opens,Nr_of_Clicks,Nr_of_Unsubs
27986.0,EMsent,2024-02-08,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,4,0,0
28232.0,EMsent,2024-02-11,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,4,0,0
26376.0,EMsent,2024-01-28,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,3,0,0
29158.0,EMsent,2024-02-15,1,7,0,0,0.0,0.0,9999.0,9999.0,61-80,Best Ager,1.0,0,6,0,0
34062.0,EMsent,2024-03-10,1,8,0,0,0.0,24.0,9999.0,9999.0,61-80,Best Ager,1.0,0,7,0,0
35578.0,EMsent,2024-03-17,1,9,0,0,0.0,31.0,9999.0,9999.0,61-80,Best Ager,1.0,0,8,0,0
36466.0,EMsent,2024-03-21,1,10,0,0,0.0,35.0,9999.0,9999.0,61-80,Best Ager,1.0,0,9,0,0
38960.0,EMsent,2024-04-02,1,11,0,0,0.0,47.0,9999.0,9999.0,61-80,Best Ager,1.0,0,10,0,0
,DM_Offersent,2024-02-15,1,6,0,0,4.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,6,0,0
48020.0,EMsent,2024-05-31,0,11,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,10,0,0
,DM_Informationsent,2024-09-24,1,16,0,0,9.0,9999.0,9999.0,9999.0,41-60,Family,0.0,0,16,1,0
66948.0,EMsent,2024-09-15,0,16,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,15,1,0
65322.0,EMsent,2024-09-06,0,15,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,3.0,0,14,0,0
60256.0,EMsent,2024-08-11,0,14,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,13,0,0
55388.0,EMsent,2024-07-16,0,13,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,12,0,0
,DM_Offersent,2024-10-14,2,16,0,0,29.0,20.0,9999.0,9999.0,41-60,Family,0.0,0,16,1,0
44710.0,EMsent,2024-05-12,0,10,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,9,0,0
49295.0,EMsent,2024-06-09,0,12,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,11,0,0
42756.0,EMsent,2024-04-28,0,8,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,7,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,1,0,0
26376.0,EMsent,2024-01-28,0,3,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,2,0,0
44394.0,EMsent,2024-05-08,0,9,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,8,0,0
29158.0,EMsent,2024-02-15,0,5,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,4,0,0
34062.0,EMsent,2024-03-10,0,6,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,5,0,0
40456.0,EMsent,2024-04-14,0,7,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,6,0,0
28232.0,EMsent,2024-02-11,0,4,0,0,0.0,9999.0,9999.0,9999.0,41-60,Family,1.0,0,3,0,0
,DM_Informationsent,2024-02-02,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-06-10,2,0,0,0,9999.0,129.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,3,0,0,0,9999.0,157.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
42715.0,EMsent,2024-04-26,0,8,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,5,0,0
65489.0,EMsent,2024-09-08,0,13,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,10,0,0
55388.0,EMsent,2024-07-15,0,11,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,8,0,0
49295.0,EMsent,2024-06-09,0,10,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,7,0,0
44710.0,EMsent,2024-05-12,0,9,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,6,0,0
40456.0,EMsent,2024-04-14,0,7,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,4,0,0
60256.0,EMsent,2024-08-11,0,12,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,9,0,0
28232.0,EMsent,2024-02-11,0,5,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,3,0,0
24494.0,EMsent,2024-01-14,0,4,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,3,0,0
21450.0,EMsent,2023-12-15,0,3,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,2,0,0
19748.0,EMsent,2023-12-10,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,1,0,0
19096.0,EMsent,2023-12-01,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,0,0,0
34062.0,EMsent,2024-03-10,0,6,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,4,0,0
,DM_Offersent,2024-06-10,1,0,0,0,9999.0,9999.0,9999.0,9999.0,41-60,Singles,0.0,0,0,0,0
,DM_Offersent,2024-11-14,2,0,0,0,9999.0,157.0,9999.0,9999.0,41-60,Singles,0.0,0,0,0,0
65490.0,EMsent,2024-09-08,0,10,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
60257.0,EMsent,2024-08-11,0,9,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
55388.0,EMsent,2024-07-16,0,8,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
49295.0,EMsent,2024-06-09,0,7,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
44710.0,EMsent,2024-05-12,0,6,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
34062.0,EMsent,2024-03-10,0,4,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
40456.0,EMsent,2024-04-14,0,5,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
,DM_Informationsent,2024-09-24,1,0,0,0,9999.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,0,0,0
35578.0,EMsent,2024-03-17,1,10,0,0,0.0,2.0,9999.0,9999.0,61-80,Best Ager,3.0,0,9,5,0
,DM_Informationsent,2024-11-07,3,14,0,0,193.0,52.0,9999.0,9999.0,61-80,Best Ager,0.0,0,14,9,1
,DM_Offersent,2024-09-16,2,14,0,0,141.0,185.0,9999.0,9999.0,61-80,Best Ager,0.0,0,14,9,1
42756.0,EMsent,2024-04-28,1,14,0,0,0.0,44.0,9999.0,9999.0,61-80,Best Ager,-2.0,0,13,9,0
42715.0,EMsent,2024-04-26,1,13,0,0,0.0,42.0,9999.0,9999.0,61-80,Best Ager,3.0,0,12,8,0
,DM_Offersent,2024-11-14,4,14,0,0,200.0,7.0,9999.0,9999.0,61-80,Best Ager,0.0,0,14,9,1
40456.0,EMsent,2024-04-14,1,12,0,0,0.0,30.0,9999.0,9999.0,61-80,Best Ager,5.0,0,11,6,0
39051.0,EMsent,2024-04-02,1,11,0,0,0.0,18.0,9999.0,9999.0,61-80,Best Ager,1.0,0,10,6,0
,DM_Offersent,2024-03-15,1,9,0,0,4.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,9,5,0
26376.0,EMsent,2024-01-28,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,3.0,0,4,4,0
29430.0,EMsent,2024-02-17,0,8,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,7,5,0
29158.0,EMsent,2024-02-15,0,7,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,6,5,0
28232.0,EMsent,2024-02-11,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,5,5,0
24494.0,EMsent,2024-01-14,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,7.0,0,3,1,0
21450.0,EMsent,2023-12-15,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,2,1,0
19748.0,EMsent,2023-12-10,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,3.0,0,1,0,0
19096.0,EMsent,2023-12-01,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,0,0,0
34062.0,EMsent,2024-03-10,0,9,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,8,5,0
65489.0,EMsent,2024-09-08,0,14,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,12,3,0
60256.0,EMsent,2024-08-11,0,13,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,0.0,0,12,3,0
55388.0,EMsent,2024-07-16,0,12,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,11,3,0
44710.0,EMsent,2024-05-12,0,10,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,9,3,0
42715.0,EMsent,2024-04-26,0,9,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,8,3,0
40456.0,EMsent,2024-04-14,0,8,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,7,3,0
49295.0,EMsent,2024-06-09,0,11,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,10,3,0
34062.0,EMsent,2024-03-10,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,3.0,0,5,2,0
28232.0,EMsent,2024-02-11,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,3.0,0,4,1,0
24494.0,EMsent,2024-01-14,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,3,1,0
21450.0,EMsent,2023-12-15,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,2,1,0
19748.0,EMsent,2023-12-10,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,1,1,0
19096.0,EMsent,2023-12-01,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,3.0,0,0,0,0
35578.0,EMsent,2024-03-17,0,7,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,6,3,0
,DM_Offersent,2024-02-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-06-10,2,0,0,0,9999.0,116.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,3,0,0,0,9999.0,157.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
44710.0,EMsent,2024-05-12,1,14,0,0,0.0,58.0,9999.0,9999.0,61-80,Best Ager,1.0,0,12,0,0
,DM_Offersent,2024-05-13,2,14,0,0,1.0,59.0,9999.0,9999.0,61-80,Best Ager,0.0,0,13,0,0
48020.0,EMsent,2024-05-31,2,15,0,0,0.0,18.0,9999.0,9999.0,61-80,Best Ager,1.0,0,13,0,0
49295.0,EMsent,2024-06-09,2,16,0,0,0.0,27.0,9999.0,9999.0,61-80,Best Ager,3.0,0,14,0,0
55388.0,EMsent,2024-07-15,2,17,0,0,0.0,63.0,9999.0,9999.0,61-80,Best Ager,1.0,0,15,1,0
,DM_Offersent,2024-09-16,3,21,0,0,8.0,126.0,9999.0,9999.0,61-80,Best Ager,0.0,0,20,1,0
61960.0,EMsent,2024-08-21,2,19,0,0,0.0,100.0,9999.0,9999.0,61-80,Best Ager,1.0,0,17,1,0
64536.0,EMsent,2024-09-04,2,20,0,0,0.0,114.0,9999.0,9999.0,61-80,Best Ager,1.0,0,18,1,0
65489.0,EMsent,2024-09-08,2,21,0,0,0.0,118.0,9999.0,9999.0,61-80,Best Ager,1.0,0,19,1,0
44394.0,EMsent,2024-05-08,1,13,0,0,0.0,54.0,9999.0,9999.0,61-80,Best Ager,1.0,0,11,0,0
60256.0,EMsent,2024-08-11,2,18,0,0,0.0,90.0,9999.0,9999.0,61-80,Best Ager,1.0,0,16,1,0
42756.0,EMsent,2024-04-28,1,12,0,0,0.0,44.0,9999.0,9999.0,61-80,Best Ager,1.0,0,10,0,0
29158.0,EMsent,2024-02-15,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,3,0,0
40456.0,EMsent,2024-04-14,1,10,0,0,0.0,30.0,9999.0,9999.0,61-80,Best Ager,1.0,0,8,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,1,0,0
26376.0,EMsent,2024-01-28,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,1,0,0
28232.0,EMsent,2024-02-11,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,2,0,0
42301.0,EMsent,2024-04-25,1,11,0,0,0.0,41.0,9999.0,9999.0,61-80,Best Ager,1.0,0,9,0,0
29430.0,EMsent,2024-02-17,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,4,0,0
34062.0,EMsent,2024-03-10,0,7,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,5,0,0
,DM_Offersent,2024-03-15,1,7,0,0,5.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,6,0,0
35578.0,EMsent,2024-03-17,1,8,0,0,0.0,2.0,9999.0,9999.0,61-80,Best Ager,1.0,0,6,0,0
39070.0,EMsent,2024-04-03,1,9,0,0,0.0,19.0,9999.0,9999.0,61-80,Best Ager,1.0,0,7,0,0
,DM_Offersent,2024-02-16,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-04-15,2,0,0,0,9999.0,59.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-09-16,3,0,0,0,9999.0,154.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-04-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Silver Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-16,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-02-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-06-10,2,0,0,0,9999.0,116.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,3,0,0,0,9999.0,157.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-05-30,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,2,0,0,0,9999.0,168.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,4,0,0,0,9999.0,7.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Informationsent,2024-11-07,3,0,0,0,9999.0,147.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-03-14,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-06-13,2,0,0,0,9999.0,91.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
44710.0,EMsent,2024-05-12,1,7,0,0,0.0,27.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,6,1,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,3.0,0,1,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,2,1,0
34062.0,EMsent,2024-03-10,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,3,1,0
35578.0,EMsent,2024-03-17,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,3,1,0
40456.0,EMsent,2024-04-14,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,5,1,0
,DM_Offersent,2024-04-15,1,6,0,0,1.0,9999.0,9999.0,9999.0,61-80,Silver Ager,0.0,0,5,1,0
49295.0,EMsent,2024-06-09,1,8,0,0,0.0,55.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,7,1,0
55388.0,EMsent,2024-07-16,1,9,0,0,0.0,92.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,8,1,0
60256.0,EMsent,2024-08-11,1,10,0,0,0.0,118.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,8,1,0
65489.0,EMsent,2024-09-08,1,11,0,0,0.0,146.0,9999.0,9999.0,61-80,Silver Ager,1.0,0,10,1,0
55388.0,EMsent,2024-07-16,0,8,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,5,0,0
49295.0,EMsent,2024-06-09,0,7,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,4,0,0
65489.0,EMsent,2024-09-08,0,10,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,7,0,0
60256.0,EMsent,2024-08-11,0,9,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,6,0,0
44710.0,EMsent,2024-05-12,0,6,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,3,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,1,0,0
34062.0,EMsent,2024-03-10,0,4,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,1,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,1,0,0
40456.0,EMsent,2024-04-14,0,5,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,2,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,0,0,0
,DM_Offersent,2024-04-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-06-13,2,0,0,0,9999.0,59.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-10-14,3,0,0,0,9999.0,123.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-03-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-09-16,2,0,0,0,9999.0,185.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,3,0,0,0,9999.0,59.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-09-16,3,0,0,0,9999.0,109.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-11-14,4,0,0,0,9999.0,59.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-02-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-05-30,2,0,0,0,9999.0,105.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-03-14,1,0,0,0,9999.0,9999.0,9999.0,9999.0,80+,Silver Ager,10.0,0,0,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,1,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,1,0,0
34062.0,EMsent,2024-03-10,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,1,0,0
35578.0,EMsent,2024-03-17,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,1,0,0
40456.0,EMsent,2024-04-14,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,2,0,0
44710.0,EMsent,2024-05-12,0,7,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,3,0,0
49295.0,EMsent,2024-06-09,0,8,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,3,0,0
55388.0,EMsent,2024-07-15,0,9,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,3,0,0
60256.0,EMsent,2024-08-11,0,10,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,4,0,0
65489.0,EMsent,2024-09-08,0,11,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,5,0,0
,DM_Informationsent,2024-11-07,4,0,0,0,9999.0,63.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-09-05,3,0,0,0,9999.0,98.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-05-30,2,0,0,0,9999.0,105.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
,DM_Offersent,2024-02-15,1,0,0,0,9999.0,9999.0,9999.0,9999.0,61-80,Best Ager,0.0,0,0,0,0
44710.0,EMsent,2024-05-12,0,9,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
60256.0,EMsent,2024-08-11,0,12,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
55388.0,EMsent,2024-07-16,0,11,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
49295.0,EMsent,2024-06-09,0,10,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
65489.0,EMsent,2024-09-08,0,13,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
42715.0,EMsent,2024-04-26,0,8,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
19096.0,EMsent,2023-12-01,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,1.0,0,0,0,0
34062.0,EMsent,2024-03-10,0,6,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
28232.0,EMsent,2024-02-11,0,5,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
24494.0,EMsent,2024-01-14,0,4,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
21450.0,EMsent,2023-12-15,0,3,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,1.0,0,1,0,0
19748.0,EMsent,2023-12-10,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,1,0,0
40456.0,EMsent,2024-04-14,0,7,0,0,0.0,9999.0,9999.0,9999.0,80+,Best Ager,0.0,0,2,0,0
65490.0,EMsent,2024-09-08,0,11,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,10,0,0
60257.0,EMsent,2024-08-11,0,10,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,9,0,0
49295.0,EMsent,2024-06-09,0,8,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,7,0,0
44710.0,EMsent,2024-05-12,0,7,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,6,0,0
40456.0,EMsent,2024-04-14,0,6,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,5,0,0
55388.0,EMsent,2024-07-16,0,9,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,8,0,0
34062.0,EMsent,2024-03-10,0,4,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,3,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,2,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,1,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,0,0,0
35577.0,EMsent,2024-03-17,0,5,0,0,0.0,9999.0,9999.0,9999.0,61-80,Best Ager,1.0,0,4,0,0
21453.0,EMsent,2023-12-16,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,0,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,3.0,0,1,0,0
55388.0,EMsent,2024-07-16,0,8,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,6,0,0
49295.0,EMsent,2024-06-09,0,7,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,5,0,0
44710.0,EMsent,2024-05-12,0,6,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,4,0,0
40456.0,EMsent,2024-04-14,0,5,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,3,0,0
24494.0,EMsent,2024-01-14,0,2,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,1,0,0
28232.0,EMsent,2024-02-11,0,3,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,0.0,0,2,0,0
19748.0,EMsent,2023-12-10,0,1,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,0,0,0
60256.0,EMsent,2024-08-11,0,9,0,0,0.0,9999.0,9999.0,9999.0,80+,Silver Ager,1.0,0,7,0,0
